"K","BS_F1","BS_F2","BS_F3","BS_F4","BS_F5","AUC_F1","AUC_F2","AUC_F3","AUC_F4","AUC_F5","BS_TestAvg","AUC_TestAvg"
43,0.0649437223711675,0.0700289514963606,0.0697319667885966,0.0645738788354547,0.0664356967624494,0.693140191968195,0.680421878504903,0.625779762641437,0.691372212304438,0.67307360416173,0.0968789662860772,0.834657198432223
44,0.0649414038400947,0.0700419073591188,0.0697255462699017,0.0646411259687477,0.0667975425579809,0.693171867565034,0.679825437185004,0.625401237087341,0.689543832278871,0.665343639952279,0.0968586302483032,0.834758660664138
45,0.0649522898662655,0.0700404291793678,0.0697418588177627,0.0646427497512283,0.0668124367788022,0.692341966927861,0.67942997065768,0.62459481308079,0.688794217703928,0.665251184457615,0.0968335060563764,0.835049295308566
46,0.0649470665733037,0.0700415446608028,0.0697412540971893,0.0646090766765129,0.0668210996901161,0.692339855221405,0.679417652847813,0.624650110726953,0.688884822676159,0.665542932907444,0.0968170851426608,0.835100994098993
47,0.0649485131541008,0.0700422560331071,0.0696890637461912,0.0646119240892377,0.0668228138136435,0.692313106939631,0.679380051112428,0.625686283287208,0.689099301633862,0.665723049908161,0.0968043898036129,0.835212352650934
48,0.0649559647801209,0.0700540906733324,0.0697091616611053,0.0646114852424499,0.0668172879706921,0.692212448931899,0.679028669378314,0.625694182950946,0.6898177707496,0.665799753725956,0.0967544713962998,0.835300302240471
49,0.065011142490807,0.0701158526439455,0.0697324121247617,0.0646209705333775,0.0668860221342834,0.690713841250356,0.675114199063587,0.624143215637121,0.689549495089635,0.663910237357225,0.0967664298560685,0.835379549185697
50,0.0650307753334894,0.0701351533135084,0.069735779181205,0.0646931204160133,0.0668548913041299,0.691393106827006,0.676104810299245,0.624662618527871,0.687706250185811,0.6603592615066,0.0967154196422285,0.835637576479462
51,0.0650020172819645,0.0701269608061806,0.0696825350640575,0.0646915338285269,0.0668558216080987,0.691233321038509,0.675967369473355,0.626562487656775,0.687724654320795,0.660278448555708,0.0967201720168455,0.835478546487009
52,0.0650019840101218,0.0701712164086658,0.0696904367453343,0.0646690987678077,0.066807806041626,0.691445195586252,0.676386175008849,0.626558537824907,0.688494088733413,0.662550799157902,0.0966892075294031,0.835451740176106
53,0.065001833554087,0.0701739331396496,0.0697009818815683,0.0646715926132387,0.0668037302130432,0.69145505021638,0.676493793768744,0.626577628678939,0.688379416815433,0.662907608881754,0.0967165140489121,0.835533564093168
54,0.0649944471242714,0.0701871305245638,0.0697622198805027,0.0646552002833178,0.0668160490471629,0.691023558197222,0.676502221743917,0.625654026326946,0.68821590315461,0.663967080365055,0.0965575264753867,0.836452981839352
55,0.0650054364379518,0.0701764176757554,0.0697099947193293,0.0645900104843298,0.0667748843843929,0.691014407469246,0.676567700627949,0.629269439097542,0.690141966665864,0.666709241851247,0.0965026692004459,0.836977023722583
56,0.0650029336788835,0.0701988060553915,0.0697131035281825,0.0645894538815311,0.0667851007683462,0.691244583472941,0.67588308972163,0.629381351000492,0.69016178650354,0.666880455730255,0.0964277608250938,0.83721152819944
57,0.0650479967412331,0.0701848602872791,0.0697092056740311,0.0645894265102836,0.0667848737850524,0.692075188012265,0.676079526373728,0.629634140240097,0.690208504692347,0.666844843243421,0.0963905464883851,0.837074614522912
58,0.0650971879864897,0.070121005465559,0.0697150910048718,0.0644581953308837,0.066774812418234,0.690807460236567,0.678073066654911,0.630424106613862,0.69272066911772,0.666602404390746,0.0961849312739648,0.837600505842964
