"K","BS_F1","BS_F2","BS_F3","BS_F4","BS_F5","AUC_F1","AUC_F2","AUC_F3","AUC_F4","AUC_F5","BS_TestAvg","AUC_TestAvg"
54,0.0953463619688447,0.0962481462270169,0.0987002967356251,0.0953838862627898,0.097108941182657,0.838650550404658,0.844773889017763,0.819116056704369,0.827676801391755,0.852047611678217,0.0965575264753867,0.836452981839352
55,0.0953348381745694,0.0962066775064305,0.0987258438504896,0.0952776002964501,0.0969683861742897,0.838652686819899,0.845177044671262,0.818985005872294,0.829379774701798,0.852690606547662,0.0965026692004459,0.836977023722583
56,0.0953357840851334,0.0958739204105088,0.0986455421715319,0.0952997095486888,0.0969838479096061,0.838689219520512,0.846317230580594,0.818939148947638,0.829337557674616,0.85277448427384,0.0964277608250938,0.83721152819944
57,0.0953374851301046,0.0958656114899105,0.0984913698156875,0.0952494062325662,0.0970088597736564,0.838680887501074,0.846352026444857,0.818262596310408,0.829452555097618,0.852625007260602,0.0963905464883851,0.837074614522912
58,0.0945386200868819,0.0958554139688791,0.0984996999450486,0.0950260857349467,0.0970048366340675,0.840276576044205,0.846422653764581,0.818186312990245,0.83041277258567,0.852704213830117,0.0961849312739648,0.837600505842964
59,0.0945413647954614,0.0958890840700544,0.0982796024235983,0.0950155935590276,0.0970082212815705,0.840274866912013,0.84634995526246,0.818419944241457,0.830338343087226,0.852964783134444,0.0961467732259424,0.83766957852752
60,0.0944852920942551,0.0956501287181979,0.098319172333299,0.095052081003044,0.0970099908254527,0.840040288518605,0.848948460697243,0.818696172446378,0.830897718697394,0.852969454291107,0.0961033329948497,0.838310418930145
61,0.0943899461046086,0.0956580696006684,0.0982974065901902,0.0950420511621487,0.0969294903207062,0.840687408694954,0.848805756230117,0.819176909495383,0.830969289751289,0.853011799341732,0.0960633927556644,0.838530232702695
62,0.0943834338795339,0.0957491263240846,0.0982168002970273,0.0950784631397943,0.0966517172322837,0.840713472960888,0.848345125265111,0.819846290196528,0.830584059378249,0.854019347524713,0.0960159081745448,0.838701659065098
63,0.0943606780521352,0.0956387579180048,0.0983676006728352,0.095038073950034,0.0965741211476602,0.841004879999692,0.847641337486744,0.819565498032282,0.830983801854383,0.853512323932935,0.0959958463481339,0.838541568261207
64,0.0943914137010853,0.0956411997395386,0.0982991190094926,0.0949060337179859,0.0965739987726757,0.841018766698756,0.847655214408802,0.81970806742837,0.831669828546098,0.853511511557863,0.0959623529881556,0.838712677727978
65,0.0944933693884988,0.0952960266508003,0.0981491746102957,0.0947861649028778,0.0962918182456468,0.840580374291404,0.848409953274125,0.819411192740784,0.831688518375841,0.854714639039415,0.0958033107596239,0.838960935544314
66,0.0944420290775466,0.0952317320734953,0.0981484005451266,0.0946901539494909,0.0962572975331201,0.841017912132659,0.848658805839077,0.819427275264123,0.83149744235177,0.854764904746992,0.0957539226357559,0.839073268066924
67,0.094381486098656,0.0951778524890796,0.0981504951523406,0.0946855447800132,0.0961789200691733,0.841230805911376,0.848790843716861,0.819411627403577,0.831501620078418,0.855047611272029,0.0957148597178526,0.839196501676452
68,0.0943443811883369,0.095326631662593,0.0981594962745514,0.0946932317424473,0.0962376487742971,0.841169704435497,0.848023263520679,0.819323608188004,0.831423342673851,0.855095846041926,0.0957522779284451,0.839007152971991
69,0.0941297361169838,0.0953740223468899,0.0981413497086271,0.094713416170267,0.0960945681923017,0.841696544433805,0.84823007108298,0.819404672798889,0.831457424128086,0.85560530675892,0.0956906185070139,0.839278803840536
70,0.0941211719884904,0.0952784953025567,0.0981544650306432,0.0946899554161201,0.0960032363821025,0.841746109267385,0.848447130998144,0.819144961780101,0.831595069227129,0.855725132082032,0.0956494648239826,0.839331680670958
71,0.0941212893807425,0.0951134120464205,0.0981538847780905,0.0946943112268434,0.0958316124524257,0.841720258642975,0.848386238235684,0.81879592755736,0.831500740557019,0.856423571550138,0.0955829019769045,0.839365347308635
72,0.0941213067047735,0.0951292851177755,0.0981106924138257,0.0946181430332948,0.0958443341271418,0.84171577217097,0.848243948005037,0.818953710151202,0.831532843088105,0.856212150937664,0.0955647522793622,0.839331684870596
73,0.0941429473363613,0.0951285797035865,0.0981091113020393,0.0945985058100081,0.0958444758505539,0.841745254701289,0.84824809036983,0.818445154683448,0.831710286530482,0.856215400437951,0.0955647240005098,0.8392728373446
74,0.0941429255987095,0.0952039320460163,0.0980907256388788,0.0946064461049659,0.0958478210006764,0.841738418172519,0.84789433241649,0.818513831404735,0.831683461127793,0.85617721880957,0.0955783700778493,0.839201452386221
75,0.0940246722647777,0.0953335844927093,0.0980979960973348,0.0946410461984065,0.0958927024343408,0.84180336519583,0.847534775152439,0.818481014363867,0.83149656283037,0.856537913341514,0.0955980002975138,0.839170726176804
76,0.0939247306413458,0.0953357961900035,0.0981136281151474,0.0945545729430639,0.0959213194805877,0.842066144270412,0.847544820387063,0.818469930462646,0.831835288509405,0.856281405912547,0.0955700094740297,0.839239517908415
77,0.0939353819741108,0.0953245611662274,0.0981564893857454,0.0945215157667543,0.0959109646662901,0.841951632413521,0.847444989395546,0.81830193329317,0.831906089982075,0.856510698776604,0.0955697825918256,0.839223068772183
78,0.0939195919911647,0.0952292619614923,0.0979855908872461,0.0945333528984944,0.0959310614890953,0.842028436541417,0.847908727134146,0.819104755471753,0.831939731675611,0.856580766126559,0.0955197718454985,0.839512483389897
79,0.0938553565613612,0.0952179789241547,0.0979866983002922,0.0945090417994391,0.0959303616784807,0.8418861512864,0.847535085829799,0.81931643625192,0.831895425785105,0.856842553993494,0.0954998874527456,0.839495130629343
80,0.0938196515968791,0.0951962804302231,0.0979588415476541,0.0943813002828936,0.0959319666175644,0.841803258375068,0.84763201716596,0.821488446228301,0.832308800842933,0.856815339428584,0.0954576080950429,0.840009572408169
81,0.093816119102272,0.0950848562028803,0.0979636243732097,0.0943621121983655,0.0959230864599987,0.841821631546137,0.848255857303818,0.821464539774688,0.832357834160963,0.856938820439519,0.0954299596673452,0.840167736645025
82,0.0937925549447616,0.0950634400320913,0.0979466465240116,0.0940275855180845,0.0961123486891479,0.841857950605225,0.848329798515376,0.821463018454913,0.832661488924187,0.857106575891876,0.0953885151416194,0.840283766478315
83,0.0938533703188777,0.0950736859017779,0.0979140032535314,0.0940357791048816,0.0961260787562593,0.841506723939686,0.848391933987275,0.821766847747186,0.832574196425273,0.857015589883818,0.0954005834670656,0.840251058396648
84,0.0938511048719749,0.0950181577983382,0.0978977085881785,0.0940640906696101,0.0961268432354365,0.841562270735939,0.848466496553552,0.821607543833569,0.832289671252491,0.857112871798684,0.0953915810327077,0.840207770834847
85,0.0933232035756308,0.0951873435459437,0.0979607981945874,0.0939981550874444,0.0960705544984526,0.844661354683813,0.848012286253977,0.821346528826402,0.832444247138477,0.857300733534071,0.0953080109804118,0.840753030087348
86,0.0933415335766896,0.0952935177444077,0.0978689788937735,0.0939682127903084,0.0958941719004866,0.844613285340901,0.847231554049576,0.821948754126037,0.832426216949785,0.858361492284265,0.0952732829811331,0.840916260550113
87,0.0931762217502149,0.0948788511529155,0.0978446627478966,0.0939855687549796,0.0958894056064363,0.845057232427878,0.848615103890509,0.821927020986389,0.832361132366212,0.858387792927219,0.0951549420024886,0.841269656519641
88,0.0932202525960336,0.0948805499722404,0.0978584524882148,0.0939893250196469,0.0957833066337633,0.844981603328364,0.84859604901246,0.821976137881993,0.832471512301866,0.858877655095602,0.0951463773419798,0.841380591524057
89,0.0932145649555519,0.0948824689277514,0.0978624900816291,0.0940011132978117,0.0957830994692868,0.844909819776283,0.847982150550106,0.821949188788829,0.832628067111001,0.858813680558687,0.0951487473464062,0.841256581356981
90,0.0932234838811941,0.0948998130629868,0.0979081288635981,0.0940028224817058,0.0956465795664126,0.844870723377382,0.847844002684252,0.821786842235662,0.832692052292824,0.85930760460243,0.0951361655711795,0.84130024503851
91,0.0931397104997203,0.0948944191679466,0.0978848400130383,0.0940028145447397,0.0956863423908229,0.845403331696839,0.847841517265376,0.821917675736341,0.832682597437778,0.859257440441737,0.0951216253232536,0.841420512515614
92,0.093115961745255,0.094860458985596,0.097755593770906,0.0940074739312942,0.0956999751534144,0.845490711080176,0.847740236446182,0.822317782837253,0.832672263061333,0.859141676993985,0.0950878927172931,0.841472534083786
93,0.0930680390354514,0.0948721821825483,0.0972173548042237,0.0939918581660711,0.0956908722459616,0.845766735929249,0.847866992808855,0.823646764326703,0.832742844653653,0.859137412024857,0.0949680612868512,0.841832149948663
94,0.0930948530584005,0.0948342409862076,0.0972169760674557,0.093905314816129,0.0956973616948501,0.84564602846816,0.847789737705461,0.823646981658099,0.831984697207168,0.85963742888164,0.0949497493246086,0.841740974784106
95,0.0931163338198598,0.0947857147614511,0.0972154017607352,0.0939267537055675,0.0956814763296624,0.84551677534611,0.847958539070785,0.823787595071619,0.832121462784811,0.859674595041181,0.0949451360754552,0.841811793462901
96,0.0930813398386396,0.0947872824902633,0.0973623468555204,0.093936312233141,0.0956632793859692,0.845567194745786,0.847967030918611,0.823340544389068,0.832079245757628,0.859410370049031,0.0949661121607067,0.841672877172025
97,0.092836116710024,0.0948056947696654,0.0973500563930163,0.0940117851628967,0.0956673682506812,0.846051947363856,0.847871342291888,0.823429215598831,0.83176349757516,0.859374016264561,0.0949342042572567,0.841698003818859
98,0.0925174017637154,0.094843378318761,0.0973008808776446,0.0939589529252576,0.0956592756762901,0.846667769056931,0.847846280984889,0.82374130348417,0.832217330617371,0.859344567668203,0.0948559779123338,0.841963450362313
99,0.0924749049733085,0.0947723585233361,0.0973501795295137,0.093918812662156,0.0956684667651228,0.847041855365543,0.847546995128579,0.823905171357113,0.83251065100415,0.859326086135316,0.0948369444906874,0.84206615179814
100,0.0924749537340234,0.0946356363684087,0.0971525884449786,0.0939807038838149,0.0954762326997809,0.847038864384206,0.848271494730912,0.825006824205849,0.832613994768607,0.860185782055203,0.0947440230262013,0.842623392028956
101,0.0924478196564197,0.0948021170618542,0.0971891571635576,0.0938498167910139,0.0954714054851847,0.847103597765993,0.847013976338812,0.824820788530466,0.833100589982955,0.860845227519855,0.094752063231606,0.842576836027616
102,0.0924204316789101,0.094801711392038,0.0971886125404115,0.0938267591725526,0.0954803504424469,0.847536008210671,0.847209081720573,0.824805575332713,0.83347416669745,0.86080542114133,0.0947435730452718,0.842766050620547
103,0.092305200459531,0.0946742226013307,0.0972021876208117,0.0935227025573076,0.095452720831188,0.848062848208979,0.847477714077412,0.824960749949796,0.834648767526663,0.860927886683426,0.0946314068140338,0.843215593289255
104,0.0923066251516347,0.0945181283156574,0.0969353763661623,0.0935115226141816,0.0954152809979929,0.84812672702467,0.847913490853659,0.826159984595551,0.834698900246442,0.860903515431268,0.0945373866891258,0.843560523630318
105,0.0924136051608248,0.094517611822428,0.0969249213274609,0.0935111522337223,0.0951924432317615,0.848122667835713,0.847948079599682,0.826302988654432,0.834688785750346,0.861034003177199,0.0945119467552395,0.843619305003474
106,0.0924213025175534,0.0943976316151962,0.0968734443480288,0.0935533584799026,0.0951660157196396,0.848301699432867,0.848145670400318,0.826452077992414,0.834667237476055,0.860997243205193,0.0944823505360641,0.84371278570137
107,0.092336206299859,0.0943464259815149,0.0968966485996161,0.0933122512703529,0.0951765981288001,0.848524527542452,0.848189372348886,0.826091307874264,0.835806217688583,0.861257203228216,0.0944136260560286,0.84397372573648
108,0.0923726914337183,0.0941668201415225,0.096848239070819,0.0933125855460497,0.0951985077645039,0.8485924655471,0.847925089475079,0.826516734082866,0.835803139363684,0.861331941734835,0.0943797687913227,0.844033874040713
109,0.0923727520460186,0.0941583930334676,0.0968571218568284,0.0932503181025616,0.0949424179832392,0.848588619999667,0.847997684418081,0.826556505728421,0.835833262971621,0.861293963200222,0.0943162006044231,0.844054007263602
110,0.0923286684133395,0.0941645569458646,0.0967947581278693,0.0932599757496428,0.0948983152027398,0.84862045258675,0.848023988434518,0.826952918195593,0.835866025143758,0.861457453683451,0.0942892548878912,0.844184167608814
111,0.0923191295010996,0.0941566678925184,0.0966783902518011,0.0932042379549429,0.0948990401731987,0.848498676918042,0.848175391867709,0.827750741752056,0.836306445484625,0.861462124840114,0.0942514931547121,0.844438676172509
112,0.0923257152327067,0.0938368576353992,0.0966794816763172,0.0932130108483764,0.0948363373827987,0.84843266168711,0.849753839972163,0.827761825653276,0.836264228457443,0.861355500611922,0.0941782805551196,0.844713611276383
113,0.09230065460434,0.0938706233843185,0.0967126017371136,0.0932182400987706,0.0945631892121708,0.848243268476039,0.849811625961029,0.827834197008303,0.835929350684532,0.862475156554831,0.0941330618073427,0.844858719736947
114,0.092197704861312,0.0938546609689296,0.0966736325767684,0.0930910405622326,0.0947585461126918,0.848677601694434,0.84986589093982,0.827846802229299,0.836212336694864,0.86209496502116,0.0941151170163869,0.844939519315915
115,0.0921463795198301,0.0938325832232819,0.0965152148181939,0.0930985119295173,0.0947704321727039,0.848502415644712,0.850080672554348,0.828795019112123,0.836548093989175,0.861964985009649,0.0940726243327054,0.845178237262001
116,0.0919938789988497,0.0939056439234434,0.096130187184703,0.0931097933832114,0.0947611955692162,0.849506103524701,0.849761503347031,0.830916716870219,0.836555789801422,0.861997886200063,0.0939801398118847,0.845747599948687
117,0.0919976265949225,0.0939115731594289,0.0960007878096665,0.0931139396276501,0.0947134188314257,0.849469570824088,0.849750629639449,0.831736056234934,0.836540837937628,0.862421539800083,0.0939474692046187,0.845983726887236
118,0.0920065319646556,0.0938286752359037,0.0960003260977515,0.09306605270019,0.0946289625969704,0.849891940117135,0.850209603658537,0.831768873275801,0.836460801490261,0.862612854129526,0.0939061097190942,0.846188814534252
119,0.092011637528945,0.0938460063196163,0.0960054783014766,0.0920173071482706,0.0946342842617791,0.850235902970856,0.850070213083245,0.831767786618819,0.838857497304267,0.862617119098654,0.0937029427120175,0.846709703815168
120,0.0919629806577713,0.0938236950516719,0.0959881312493292,0.0930916455830804,0.0946942349677281,0.850668313415534,0.850214367378049,0.831765178642061,0.836546994587425,0.862257643129318,0.0939121375019162,0.846290499430477
121,0.0919624862566913,0.093822429815818,0.0959505662750463,0.0920647891692194,0.0945660773462753,0.850709118946628,0.85023777173913,0.832095522364705,0.839016690677601,0.862927243282369,0.09367326977261,0.846997269402087
122,0.0919745770509974,0.0938286559006339,0.0959466248194067,0.092097067959445,0.0946082115218334,0.850712537211012,0.850205047057264,0.832136163335846,0.838740960718815,0.86284438102503,0.0936910274504633,0.846927817869594
123,0.0919235121332299,0.0937847764492834,0.0958983919432139,0.091760036969968,0.0946203447384358,0.850704632474623,0.85046415197508,0.832080961161141,0.840402816403426,0.862722118576703,0.0935974124468262,0.847274936118194
124,0.0909811385744184,0.0938480494900548,0.0957557712068619,0.0917658288126615,0.0945978713423686,0.853315118256993,0.850410715469247,0.832979626485569,0.840242743508692,0.862725774264526,0.0933897318852731,0.847934795597005
125,0.0909425583390008,0.0939025922419995,0.095731416223391,0.0916649955464707,0.094581396948142,0.853447148718856,0.850592772401909,0.833604019587644,0.840427003241916,0.862769642518411,0.0933645918598008,0.848168117293747
126,0.0910495727609598,0.0929878098102395,0.0957273866693708,0.0916533555250899,0.094580745704341,0.853230088930421,0.85217308457052,0.833607714221384,0.840635889574329,0.862827727336056,0.0931997740940002,0.848494900926542
127,0.0910450920426441,0.0929877033290551,0.0956774965339277,0.0916651599176124,0.094474221891431,0.853299949708785,0.852173705925239,0.833558597325781,0.840608404530591,0.863147396926866,0.0931699347429341,0.848557610883452
128,0.0908573245063775,0.0929968350933674,0.0945575002113887,0.0916522439009344,0.0944646321420693,0.85383191710367,0.852230249204666,0.836237858781536,0.84065721796827,0.863292405877209,0.0929057071708275,0.84924992978707
129,0.0908187958513066,0.0929824959868502,0.0945362629733418,0.0916496436569979,0.0942176336999883,0.853987448133179,0.852241433589608,0.836381732166003,0.841231325561882,0.863720121352588,0.092840966433697,0.849512412160652
130,0.090926941344729,0.0929330316301808,0.0945023192446967,0.0916803584405203,0.0941602639883048,0.853780643137898,0.852307711426299,0.836383688148571,0.840968788424091,0.864167536923462,0.0928405829296863,0.849521673612064
131,0.0909259649134882,0.0929441457052281,0.0943286800136644,0.0916574920109739,0.0941772629215277,0.853824226008805,0.852387451948568,0.83722802062388,0.841031894084515,0.864132401701601,0.0928067091129765,0.849720798873474
132,0.0909216619339421,0.0929308718857453,0.094293293180058,0.0916011835346235,0.0943459378261134,0.853941301563984,0.85236818995228,0.837214546077299,0.840980442082636,0.863397608449026,0.0928185896720965,0.849580417625045
133,0.0906366988017585,0.0930154675795215,0.0943735467825215,0.0914435872354198,0.0942186100231257,0.854992417862312,0.85218530454666,0.836809875017061,0.842591065645718,0.863648226158721,0.0927375820844694,0.850045377846094
