"K","BS_F1","BS_F2","BS_F3","BS_F4","BS_F5","AUC_F1","AUC_F2","AUC_F3","AUC_F4","AUC_F5","BS_TestAvg","AUC_TestAvg"
63,0.0943567737071084,0.0956397871779238,0.0983676006728352,0.0945017123959211,0.0965722132377139,0.841016416641991,0.847637609358431,0.819565498032282,0.83354694709327,0.853535679716254,0.0958876174383005,0.839060430168445
64,0.0943876779888599,0.095642225402681,0.0983013151666716,0.0943290530629338,0.0965710001152571,0.841029235133434,0.847654593054083,0.81968524763174,0.834404480457914,0.85364392869459,0.0958462543472807,0.839283496994352
65,0.0944896187819949,0.0952971085266761,0.0981528023291848,0.0942050836010524,0.0962901403289357,0.84059703833028,0.84841326716596,0.819398804851185,0.834468465639737,0.854872645990909,0.0956869507135688,0.839550044395614
66,0.0944378491001778,0.0952328223681638,0.0981265884450242,0.0940970541702126,0.0962538354909051,0.841026671435146,0.848659634312036,0.819428144589709,0.834175585013659,0.85492047457327,0.0956296299148967,0.839642101984764
67,0.0943774024462174,0.0951789686879015,0.0981285426274514,0.0940869958990658,0.0961757653503749,0.841254306479021,0.848799749801166,0.819415322037317,0.834205048980547,0.855202978004539,0.0955895350022022,0.839775481060518
68,0.0943401446540746,0.0953277243773126,0.0975141576324764,0.0940943300949561,0.0962360801241295,0.841188504889614,0.848021192338282,0.824068061238772,0.834162612073014,0.855242276648644,0.0955024873765898,0.840536529437665
69,0.0941364251760363,0.0953750317108944,0.0975177833733388,0.0941063840314905,0.0960935283273452,0.84162241082496,0.848220336525716,0.824101747605225,0.834165910278263,0.855746253833903,0.095445830523821,0.840771331813613
70,0.0941629896553408,0.0952795335277631,0.0975348978948756,0.0940764847458634,0.09602341816026,0.841585237199775,0.848441538805673,0.823912669290291,0.834310591548503,0.855807181964299,0.0954154647968206,0.840811443761708
71,0.094162904592557,0.0951143695067509,0.0975417187286937,0.0941032959642641,0.0958523189466608,0.841558959292317,0.848377953506098,0.823594061463058,0.834143042721872,0.856517197777179,0.0953549215477853,0.840838242952105
72,0.0941629463247669,0.0951302204834785,0.0975032815951253,0.0940331453590152,0.0958656253343492,0.841549559065259,0.848243948005037,0.823702509829899,0.834143042721872,0.856289326569499,0.095339043819347,0.840785677238313
73,0.0941923440370258,0.0951601102100371,0.0975171484877845,0.0940009257494592,0.095872619785972,0.841549772706783,0.848169592556999,0.823188521077234,0.834278928778116,0.8562690171927,0.0953486296540557,0.840691166462366
74,0.0942180294270341,0.0952401346804488,0.0975024771537432,0.0940407999098964,0.0958759537298217,0.84158865546416,0.847788909232503,0.823310443990656,0.834188557954304,0.85623266340823,0.0953754789801888,0.84062184600997
75,0.0940984023133586,0.0953768837342982,0.0975183488012706,0.0940736862106238,0.0959209556585372,0.841648475090894,0.847362245658802,0.823283277566097,0.833985828271688,0.856592342471334,0.0953976553436177,0.840574433811763
76,0.0940028764988232,0.0953793050029156,0.0975510071969573,0.0938986569974485,0.0959494905759676,0.841924072656919,0.847370633947508,0.823296100118489,0.834672624544628,0.856330351510632,0.0953562672544225,0.840718756555635
77,0.09401777094952,0.0952898112723018,0.0975502168584121,0.0938797824479467,0.0959391557564031,0.841792683119628,0.847386789170201,0.823546465887229,0.834719459059158,0.856542584498178,0.0953353474569167,0.840797596346879
78,0.0940018786545235,0.0952188889410724,0.0973719781650866,0.093905782576121,0.0959690331444714,0.841884228512683,0.847703058722163,0.824214759931393,0.834771570702087,0.856815948709887,0.095293512296255,0.841077913315643
79,0.0939416367320176,0.0952076697342449,0.0973789583014512,0.0938752003400118,0.0959673849293641,0.841750702560152,0.847316576086957,0.824375802496181,0.834725505768781,0.857097030484781,0.0952741700074179,0.84105312347937
80,0.0939055463483744,0.0951869367157308,0.0973492176979391,0.093752691414846,0.0959704351354108,0.841675287102162,0.84740625828473,0.826569762943606,0.835052247968745,0.857034883791777,0.0952329654624602,0.841547688018204
81,0.093901997034849,0.0950814624029648,0.0973447353091868,0.0937407568828226,0.0960179446210698,0.841696223971519,0.848037968915695,0.826528904641069,0.835086329422981,0.856878095402891,0.0952173792501786,0.841645504470831
82,0.0938795447954593,0.0950612255605018,0.0973123361769891,0.0933971349549213,0.0962055773017604,0.84171053795363,0.848111703009014,0.826615402536866,0.835453749487679,0.857093780984493,0.0951711637579264,0.841797034794336
83,0.0939368198418701,0.0950713288288372,0.0972969655307857,0.0934151438103416,0.0962199794027863,0.841353115683894,0.848171560180276,0.826777531758637,0.83535392380882,0.857027572416129,0.0951880474829242,0.841736740769551
84,0.0939346536218493,0.0950164982470432,0.0972887057268333,0.0934684666260263,0.0962214969794128,0.841421908254638,0.84824239461824,0.826672560694139,0.834911744425154,0.857103326391588,0.095185964240233,0.841670386876752
85,0.0934046014487877,0.095198806441833,0.0973606525888706,0.0934393165702931,0.0961677985796438,0.844519283070319,0.84779667616649,0.826331133070275,0.834985844103073,0.857283267470024,0.0951142351258856,0.842183240776036
86,0.0934015612024829,0.0953031760830334,0.0972929239565742,0.0934258874262164,0.095934624281228,0.844519283070319,0.84697244913176,0.826904453294179,0.834984524820973,0.858600939836721,0.095071634589907,0.842396330030791
87,0.0932981184893983,0.0948831507562125,0.0972744934854796,0.0934482701517424,0.0959297684845915,0.844724806216456,0.848400322275981,0.826930098398963,0.834965834991231,0.858621553854171,0.0949667602734849,0.84272852314736
88,0.0933410602945793,0.0948783351824106,0.097264324583447,0.0934609427465322,0.0958189316713314,0.844668832137154,0.848463907575557,0.826980084620152,0.835083251098082,0.85908562311402,0.0949527188956601,0.842856339708993
89,0.0933336155234693,0.0948905360584649,0.0972679762596877,0.0934827739803897,0.0958151396858276,0.844570770677615,0.847895471566808,0.826952048870007,0.835236727582319,0.858925382131079,0.0949580083015679,0.842716080165566
90,0.0933318647890929,0.0949093582185585,0.0973056513949575,0.0934784391093313,0.095739718383798,0.844578248130957,0.847746139316013,0.826833603258928,0.835299613362393,0.85918452977903,0.0949530063791476,0.842728426769464
91,0.0932495129139942,0.0948992377205364,0.0972857781822895,0.093483557975234,0.0957786638655973,0.845117265696136,0.847742825424178,0.826923795788465,0.8352829024558,0.859142895556593,0.0949393501315303,0.842841936984234
92,0.0932250513582794,0.0948599202885465,0.0971428672543978,0.0934863552530654,0.0957839688023179,0.84521084068367,0.847618968716861,0.827300648429955,0.835277845207752,0.859139442962537,0.0948996325913214,0.842909549200155
93,0.093178053870027,0.0948409383434827,0.0966475120967125,0.0934666444029589,0.0957710861424322,0.845452469247371,0.847883458708908,0.828442072924246,0.835352384646371,0.859144114119201,0.0947808469711227,0.843254899929219
94,0.0931949983049956,0.0948028126612617,0.0966517534155502,0.0933513298761109,0.0957849585399423,0.845449478266034,0.847822773064687,0.82844120359866,0.83470241833204,0.859499122025641,0.0947571705595721,0.843182999057413
95,0.0932157211593859,0.0947443421889257,0.096653865114294,0.0932943521566947,0.095768782228901,0.845337316465908,0.847973348024921,0.828577470384251,0.83501662735206,0.859541771716918,0.0947354125696403,0.843289306788811
96,0.0931817063826513,0.0947461637805419,0.0968111594364331,0.0933072359392299,0.0957520481071045,0.845364448939462,0.847982046990986,0.828052180398968,0.834972211521379,0.859290950913455,0.0947596627291921,0.84313236775285
97,0.0929357654798699,0.0947650927392583,0.0968038834598836,0.0933783262897866,0.095756331378553,0.845807755101866,0.847898164103924,0.828097819992228,0.834693183357344,0.859258659004345,0.0947278798694703,0.843151116311942
98,0.0926232206131409,0.0948054554601766,0.0968004477315317,0.0932943581401212,0.0957482888557936,0.84645989585403,0.847886565482503,0.828234521440612,0.835298074199943,0.859227382564075,0.0946543541601528,0.843421287908232
99,0.0925803978845549,0.094734744795899,0.0968330457494886,0.0932839842217521,0.0957531245791216,0.846790826574784,0.847599085365854,0.828329712592268,0.835553575166537,0.859240380565226,0.0946370594461632,0.843502716052934
100,0.0925683733381885,0.094591297587806,0.0966368448275235,0.0933070600319742,0.095559368546486,0.846792108423928,0.848329177160657,0.829350300830119,0.83590956145304,0.860104544548009,0.0945325888663956,0.844097138483151
101,0.0925431068423705,0.0947512434952643,0.0967010409595795,0.093272420700786,0.0955427750606015,0.846854491748951,0.847130687466861,0.829035604968022,0.836007188328399,0.860767645700485,0.0945621174117204,0.843959123642543
102,0.0924984410681229,0.0947515683394125,0.0966985944045335,0.0932494175388811,0.0955516432722755,0.847378981690494,0.847312123044804,0.829025173060991,0.836320297946669,0.860742665167022,0.0945499329246451,0.844155848181996
103,0.0923842816841878,0.0945988116329512,0.096715419528703,0.0929735630150955,0.095488479821158,0.847901976141369,0.847655525086161,0.829164917148925,0.837465874569694,0.860970942562239,0.0944321111364191,0.844631847101678
104,0.0923844877529807,0.0944404592597458,0.0964183061395575,0.0929402834703532,0.0954304961567509,0.847985296335749,0.848066447673648,0.830263310026714,0.837658489756214,0.860982112719478,0.0943228065558776,0.844991131302361
105,0.0924620719895511,0.094441476690007,0.0964191062082161,0.0929401840328945,0.0952046184236367,0.847939577049602,0.848100829301432,0.830396099509961,0.837654751790266,0.861123364435113,0.0942934914688611,0.845042924417275
106,0.0924708802305155,0.0944053478971775,0.0963665444356149,0.0929735580029342,0.0951790756732976,0.848108567495126,0.848206459603658,0.830520847731538,0.837654312029566,0.861073606461956,0.0942790812479079,0.845112758664369
107,0.0923842612811748,0.0943644560433267,0.0963616082795943,0.0927368417885165,0.0951951625442326,0.848312167867546,0.848224271772269,0.830258528735992,0.838713035914377,0.861182464721597,0.094208465987369,0.845338093802356
108,0.092370771188747,0.0942024015003842,0.0963211234902037,0.0927927847674686,0.0952154796249859,0.848544182562664,0.847921672024125,0.830606802298845,0.838322308532589,0.861215365912011,0.0941805121143579,0.845322066266047
109,0.0923708714031583,0.0941785380058989,0.0963247725233891,0.0927286673112877,0.0950056392435087,0.848541405222852,0.847953775351272,0.830621580833805,0.838347594772828,0.861111788090338,0.0941216976974485,0.845315228854219
110,0.0923266930944183,0.0941798217068633,0.0962543590541704,0.0927344341297779,0.0949441905829256,0.848567042205738,0.847977179712354,0.831112967121237,0.838328685062736,0.861366061487857,0.0940878997136311,0.845470387117984
111,0.0923155752705077,0.0941713645786276,0.0961425622047412,0.0926758687126969,0.0949418777371717,0.848442275555692,0.84815695834438,0.831848851229705,0.838716773880325,0.861422318461589,0.094049449700749,0.845717435494338
112,0.0923160169031662,0.0938501693117672,0.0961418129121885,0.0926812926344914,0.0948794608790425,0.84844270283874,0.849747833543213,0.831851459206462,0.838655647143051,0.861310616889197,0.0939737505281312,0.846001651924133
113,0.0922930277433638,0.0938754409315077,0.0961303615498797,0.0926785158948585,0.0946057730120676,0.848271682798738,0.849709930905355,0.831868193723991,0.838475785016825,0.862443677020793,0.0939166238263354,0.846153853893141
114,0.0921801052565189,0.0938605068112299,0.0960861445515521,0.0925801951815105,0.0947559737876502,0.848748317038894,0.849754875563362,0.831866455072819,0.838640915159607,0.862128881680414,0.0938925851176923,0.846227888903019
115,0.0921253978211351,0.0938367120039162,0.0959389894925528,0.0925594158250413,0.0947679114858468,0.848578472027274,0.849965721931336,0.832777073624053,0.838916205357693,0.861997683106295,0.0938456853256984,0.84644703120933
116,0.0919738136497083,0.0939096755128819,0.0961404265587739,0.0925666748145244,0.0947558892809694,0.849603524059668,0.849642824595705,0.830928887428422,0.838935334948135,0.862059220517995,0.0938692959633716,0.846233958309985
117,0.0919769920400152,0.0939153897642079,0.0960185369858594,0.0925669135540903,0.0947027255944771,0.849569555057344,0.84962760140509,0.83172084303718,0.838934235546385,0.862507448463941,0.09383611158773,0.846471936701988
118,0.091989195147079,0.0938337711220939,0.0960179294616852,0.0923059357533478,0.0946181241090613,0.849959878121783,0.850096102863203,0.831748661455929,0.839195233521727,0.862690029761361,0.0937529911186534,0.8467379811448
119,0.0919942058034754,0.0938522213290115,0.0960054783014766,0.0916098283063801,0.0946232860916892,0.850290167917965,0.849925023197243,0.831767786618819,0.840528587963574,0.862695513293096,0.0936170039664066,0.847041415798139
120,0.0919433355131394,0.0938295524179315,0.0959881312493292,0.0923338998079679,0.0946873407191532,0.850719160098258,0.85008553983298,0.831765178642061,0.839203588975023,0.86228160819394,0.0937564519415043,0.846811015148452
121,0.0919430314433217,0.0938282784593301,0.0959505662750463,0.0916509848030564,0.0945610803331054,0.850766374875073,0.85010977266702,0.832095522364705,0.840571684512156,0.862928664938745,0.093586788262772,0.84729440387154
122,0.0919745770509974,0.0938286559006339,0.0959466248194067,0.0916799193976734,0.094603351091428,0.850712537211012,0.850205047057264,0.832136163335846,0.840302550963868,0.862847833619086,0.0936066256520279,0.847240826437415
123,0.0919235121332299,0.0937847764492834,0.0958983919432138,0.0917876177152603,0.094615515912948,0.850704632474623,0.85046415197508,0.832080961161141,0.840216797627403,0.862730851608726,0.0936019628307871,0.847239478969394
124,0.0909811385744184,0.0938480494900548,0.0957557712068619,0.0917764660723118,0.0945978713423687,0.853315118256993,0.850410715469247,0.832979626485569,0.840168204070073,0.862725774264526,0.0933918593372031,0.847919887709282
125,0.0909425583390008,0.0939025922419995,0.0957512466579082,0.0916842044911178,0.0945813969481421,0.853447148718856,0.850592772401909,0.833533169552393,0.840274846039779,0.862769642518411,0.0933723997356337,0.84812351584627
126,0.0910495727609598,0.0929878098102395,0.0957273866693708,0.0916734671843827,0.094580745704341,0.853230088930421,0.85217308457052,0.833607714221384,0.84048856973989,0.862827727336056,0.0932037964258588,0.848465436959654
127,0.0910450920426441,0.0929877033290551,0.0956774965339278,0.0916856219891472,0.094474221891431,0.853299949708785,0.852173705925239,0.833558597325781,0.840470759431548,0.863147396926866,0.093174027157241,0.848530081863644
128,0.0908573245063775,0.0929968350933674,0.0945575002113887,0.0916522439009344,0.0944646321420693,0.85383191710367,0.852230249204666,0.836237858781536,0.84065721796827,0.863292405877209,0.0929057071708275,0.84924992978707
129,0.0908187958513066,0.0929824959868502,0.0945362629733418,0.0916496436569979,0.0942176336999883,0.853987448133179,0.852241433589608,0.836381732166003,0.841231325561882,0.863720121352588,0.092840966433697,0.849512412160652
130,0.090926941344729,0.0929330316301808,0.0945023192446968,0.0916803584405203,0.0941602639883048,0.853780643137898,0.852307711426299,0.836383688148571,0.840968788424091,0.864167536923462,0.0928405829296863,0.849521673612064
131,0.0909259649134882,0.0929441457052281,0.0943286800136644,0.091657492010974,0.0941772629215277,0.853824226008805,0.852387451948568,0.83722802062388,0.841031894084515,0.864132401701601,0.0928067091129765,0.849720798873474
132,0.0909216619339421,0.0929308718857453,0.094293293180058,0.0916011835346235,0.0943459378261134,0.853941301563984,0.85236818995228,0.837214546077299,0.840980442082636,0.863397608449026,0.0928185896720965,0.849580417625045
133,0.0906366988017585,0.0930154675795215,0.0943735467825215,0.0914435872354198,0.0942186100231257,0.854992417862312,0.85218530454666,0.836809875017061,0.842591065645718,0.863648226158721,0.0927375820844694,0.850045377846094
134,0.0905956052444805,0.0929259807486339,0.0941468812419271,0.0914755199543774,0.0942045954090839,0.855167176628985,0.851766718584305,0.83708066993707,0.842323691140229,0.863804811453839,0.0926697165197005,0.850028613548885
